PARAJE;MES;TMED;TMAX;TMIN;HRMED;HRMAX;HRMIN;PREC;RADMED;VVMED;VVMAX;DVMED;ETO;FECHA
Cañada Del Judío;Agosto;25.07;32.21;18.58;52.57;84.0;24.26;0.0;285.98;1.42;7.81;205.88;5.57;15/08/2025
Cañada Del Judío;Agosto;24.73;31.95;17.78;55.04;83.99;27.54;0.0;251.11;1.37;7.78;186.99;5.03;16/08/2025
Cañada Del Judío;Agosto;25.25;32.27;18.75;53.04;79.27;29.69;0.49;241.83;1.33;7.11;188.31;4.96;17/08/2025
Cañada Del Judío;Agosto;25.81;33.95;17.67;52.49;84.65;21.51;0.0;284.38;1.36;7.73;148.25;5.62;18/08/2025
Cañada Del Judío;Agosto;25.84;33.31;19.02;54.6;82.83;28.35;0.45;263.19;1.43;7.78;160.24;5.35;19/08/2025
Cañada Del Judío;Agosto;25.79;33.23;19.03;57.54;87.19;28.41;0.2;275.5;1.3;7.51;175.37;5.29;20/08/2025
Cañada Del Judío;Agosto;25.47;32.71;18.47;54.85;83.32;29.13;0.02;261.62;1.41;7.16;166.4;5.16;21/08/2025
Cañada Del Judío;Agosto;25.57;33.22;18.18;56.52;86.26;26.8;0.0;266.54;1.34;7.01;169.99;5.19;22/08/2025
Cañada Del Judío;Agosto;25.81;33.41;18.76;51.87;83.08;24.09;0.0;279.75;1.45;8.06;192.4;5.5;23/08/2025
Cañada Del Judío;Agosto;25.46;32.65;18.13;52.58;77.99;27.98;0.0;280.26;1.32;7.3;179.63;5.35;24/08/2025
Cañada Del Judío;Agosto;25.38;32.84;17.85;52.16;83.75;25.02;0.0;275.13;1.35;7.66;167.35;5.31;25/08/2025
Cañada Del Judío;Agosto;25.55;32.95;18.14;51.19;77.7;26.07;0.0;258.17;1.45;7.67;210.04;5.23;26/08/2025
Cañada Del Judío;Agosto;25.38;32.76;18.69;51.42;79.42;26.15;1.07;249.01;1.42;8.05;193.24;5.06;27/08/2025
Cañada Del Judío;Agosto;25.03;31.84;18.82;57.98;84.08;30.5;1.49;234.77;1.45;8.16;154.94;4.76;28/08/2025
Cañada Del Judío;Agosto;24.17;31.22;18.08;63.56;90.45;33.13;4.49;217.45;1.2;7.71;165.15;4.27;29/08/2025
Cañada Del Judío;Agosto;24.03;30.72;17.66;60.74;85.87;32.6;0.67;244.18;1.4;7.61;178.96;4.7;30/08/2025
Cañada Del Judío;Agosto;23.88;30.86;18.22;61.68;91.61;28.2;1.31;241.96;1.22;7.22;162.04;4.53;31/08/2025
Cañada Del Judío;Septiembre;24.03;30.89;17.57;62.6;92.61;32.1;0.22;257.93;1.27;7.5;154.5;4.72;01/09/2025
Cañada Del Judío;Septiembre;22.95;28.98;17.21;65.28;91.04;35.21;1.5;209.32;1.26;6.8;141.29;4.04;02/09/2025
Cañada Del Judío;Septiembre;22.98;30.3;16.25;61.1;91.48;28.01;0.15;255.81;1.27;6.96;160.7;4.62;03/09/2025
Cañada Del Judío;Septiembre;23.53;31.15;16.51;55.6;86.55;24.1;0.14;258.16;1.35;7.13;155.7;4.82;04/09/2025
Cañada Del Judío;Septiembre;23.36;30.34;16.81;54.91;80.67;28.49;0.33;235.73;1.27;6.86;172.39;4.45;05/09/2025
Cañada Del Judío;Septiembre;23.35;30.54;16.59;58.9;82.48;32.4;0.91;238.56;1.34;7.16;194.03;4.48;06/09/2025
Cañada Del Judío;Septiembre;22.78;29.05;17.1;63.8;87.06;36.68;4.27;211.3;1.24;7.65;172.34;4.02;07/09/2025
Cañada Del Judío;Septiembre;22.39;28.82;16.78;62.73;85.1;34.54;0.02;222.46;1.41;7.42;156.86;4.16;08/09/2025
Cañada Del Judío;Septiembre;22.38;29.64;16.28;60.83;88.37;28.73;0.6;227.42;1.41;8.12;184.86;4.31;09/09/2025
Cañada Del Judío;Septiembre;22.31;28.99;16.43;56.87;85.3;26.72;0.05;242.01;1.46;7.7;220.11;4.46;10/09/2025
Cañada Del Judío;Septiembre;22.13;29.51;15.4;58.17;86.33;28.71;0.3;234.34;1.48;7.44;147.95;4.32;11/09/2025
Cañada Del Judío;Septiembre;22.3;28.71;16.5;59.82;85.58;31.75;4.2;206.73;1.5;7.63;206.13;3.95;12/09/2025
Cañada Del Judío;Septiembre;22.32;29.41;15.84;58.8;86.81;29.14;7.32;229.24;1.35;7.55;201.5;4.12;13/09/2025
Cañada Del Judío;Septiembre;22.13;29.22;15.63;57.44;86.26;29.21;1.64;233.62;1.51;7.85;189.97;4.19;14/09/2025
Cañada Del Judío;Septiembre;21.69;28.88;15.1;56.3;84.61;28.54;1.8;237.64;1.52;7.16;160.85;4.2;15/09/2025
Cañada Del Judío;Septiembre;21.44;28.73;14.32;59.0;85.3;30.62;0.07;207.01;1.19;6.85;168.13;3.71;16/09/2025
Cañada Del Judío;Septiembre;21.72;28.76;15.28;59.66;83.27;29.86;0.18;216.79;1.31;7.42;208.83;3.96;17/09/2025
Cañada Del Judío;Septiembre;22.13;29.36;15.5;56.68;86.52;27.06;0.0;216.68;1.14;6.6;173.63;3.78;18/09/2025
Cañada Del Judío;Septiembre;21.68;28.32;15.74;57.72;84.2;27.71;1.33;206.69;1.23;7.35;241.21;3.76;19/09/2025
Cañada Del Judío;Septiembre;21.13;27.57;15.42;66.48;91.59;35.66;2.33;202.94;1.19;6.59;158.27;3.5;20/09/2025
Cañada Del Judío;Septiembre;21.33;28.32;15.43;66.07;88.94;34.18;1.85;197.09;1.05;6.47;153.65;3.43;21/09/2025
Cañada Del Judío;Septiembre;21.39;27.98;15.51;64.98;91.17;33.97;1.52;211.56;1.2;7.06;176.72;3.61;22/09/2025
Cañada Del Judío;Septiembre;20.75;27.47;14.93;65.84;91.92;35.48;0.5;197.19;1.07;6.78;177.66;3.34;23/09/2025
Cañada Del Judío;Septiembre;21.16;28.05;15.14;63.36;93.17;31.82;1.04;205.84;1.19;7.18;178.08;3.51;24/09/2025
Cañada Del Judío;Septiembre;20.59;27.26;14.8;61.75;86.0;33.41;1.72;198.64;1.31;7.08;167.55;3.55;25/09/2025
Cañada Del Judío;Septiembre;20.1;26.37;14.75;62.33;86.98;33.33;0.81;210.55;1.49;7.7;178.53;3.67;26/09/2025
Cañada Del Judío;Septiembre;19.35;25.5;14.58;67.05;87.75;36.58;0.75;174.08;1.28;7.86;171.45;3.09;27/09/2025
Cañada Del Judío;Septiembre;19.43;24.88;14.89;68.1;93.22;39.06;0.22;168.07;1.35;6.63;152.07;2.96;28/09/2025
Cañada Del Judío;Septiembre;19.06;24.82;14.41;69.27;90.45;41.71;4.22;158.66;1.62;7.36;125.54;2.87;29/09/2025
Cañada Del Judío;Septiembre;19.29;26.11;13.12;69.07;93.35;35.46;0.04;191.18;1.18;6.54;148.24;3.08;30/09/2025
Cañada Del Judío;Octubre;20.53;27.29;14.67;66.96;95.5;32.57;0.0;189.65;1.25;6.07;176.75;3.24;01/10/2025
Cañada Del Judío;Octubre;20.39;27.58;14.16;62.37;89.69;28.81;0.0;195.0;1.22;6.2;194.82;3.35;02/10/2025
Cañada Del Judío;Octubre;20.02;27.05;14.13;60.49;87.1;30.21;0.6;188.43;1.31;7.19;193.53;3.3;03/10/2025
Cañada Del Judío;Octubre;19.02;26.02;12.8;60.84;88.56;30.35;1.04;195.71;1.23;7.56;179.37;3.12;04/10/2025
Cañada Del Judío;Octubre;18.97;26.92;12.2;63.16;90.7;28.61;0.02;191.13;1.13;6.28;176.22;3.09;05/10/2025
Cañada Del Judío;Octubre;19.49;26.99;13.43;64.25;90.18;29.38;0.0;199.27;1.24;6.35;194.39;3.23;06/10/2025
Cañada Del Judío;Octubre;19.93;27.37;13.45;61.24;90.86;29.46;0.0;182.26;1.16;6.5;151.93;3.14;07/10/2025
Cañada Del Judío;Octubre;19.64;26.15;14.29;65.14;92.56;32.5;0.56;186.08;1.17;6.31;150.96;2.96;08/10/2025
Cañada Del Judío;Octubre;18.67;25.61;12.74;70.95;94.61;37.26;2.14;179.53;1.19;6.27;164.86;2.8;09/10/2025
Cañada Del Judío;Octubre;19.11;25.77;13.61;69.37;94.93;37.75;0.31;178.7;1.24;6.91;168.92;2.79;10/10/2025
Cañada Del Judío;Octubre;19.06;25.51;13.59;69.43;92.94;40.11;0.09;165.8;1.16;6.97;162.44;2.6;11/10/2025
Cañada Del Judío;Octubre;19.28;25.67;13.58;63.08;88.79;33.63;0.5;163.01;1.23;6.92;203.19;2.75;12/10/2025
Cañada Del Judío;Octubre;18.12;24.49;13.17;63.91;89.43;36.08;1.27;156.6;1.22;7.33;157.4;2.57;13/10/2025
Cañada Del Judío;Octubre;17.34;23.45;11.92;66.65;92.29;37.96;1.02;156.43;1.08;6.28;288.29;2.4;14/10/2025
Cañada Del Judío;Octubre;17.17;23.87;11.29;63.94;89.78;31.69;0.07;180.31;1.3;6.77;247.33;2.77;15/10/2025
Cañada Del Judío;Octubre;16.83;23.79;10.98;62.55;86.83;32.03;0.03;187.52;1.17;6.12;145.29;2.69;16/10/2025
Cañada Del Judío;Octubre;16.72;23.76;10.33;62.25;88.78;33.02;0.04;174.44;1.1;5.83;169.4;2.49;17/10/2025
Cañada Del Judío;Octubre;16.66;24.04;10.6;62.95;87.51;31.89;0.04;162.89;1.09;5.72;171.74;2.47;18/10/2025
Cañada Del Judío;Octubre;16.98;24.25;10.74;64.01;90.51;34.51;0.22;155.86;1.16;6.24;136.82;2.42;19/10/2025
Cañada Del Judío;Octubre;16.98;22.89;11.9;69.79;92.03;42.69;2.25;125.99;1.31;6.22;146.95;2.17;20/10/2025
Cañada Del Judío;Octubre;16.44;22.84;10.86;72.03;92.08;43.87;2.2;144.37;1.11;6.76;179.39;2.21;21/10/2025
Cañada Del Judío;Octubre;16.07;21.37;11.11;73.37;93.75;46.15;3.47;119.75;1.25;7.18;216.26;2.06;22/10/2025
Cañada Del Judío;Octubre;15.74;20.97;11.26;73.48;93.38;46.28;0.32;120.45;0.98;5.12;224.79;1.79;23/10/2025
Cañada Del Judío;Octubre;15.78;21.82;10.73;71.62;91.24;44.38;1.14;134.24;1.1;6.11;184.21;1.95;24/10/2025
Cañada Del Judío;Octubre;16.03;22.38;10.86;66.2;86.62;39.33;0.49;139.17;1.22;6.3;151.35;2.16;25/10/2025
Cañada Del Judío;Octubre;15.9;22.17;10.57;67.62;85.64;44.43;0.71;133.49;1.24;6.1;140.06;2.09;26/10/2025
Cañada Del Judío;Octubre;15.91;23.05;10.35;68.26;88.6;40.66;0.39;145.34;1.09;5.72;185.83;2.05;27/10/2025
Cañada Del Judío;Octubre;15.5;21.77;10.32;69.47;91.1;42.05;0.39;132.27;1.22;6.76;162.71;1.97;28/10/2025
Cañada Del Judío;Octubre;14.87;20.44;10.14;66.3;86.92;42.38;0.15;129.88;1.49;6.6;231.0;2.07;29/10/2025
Cañada Del Judío;Octubre;14.2;20.71;8.59;66.58;88.47;36.31;0.0;144.45;1.26;6.4;210.24;2.07;30/10/2025
Cañada Del Judío;Octubre;14.27;20.49;8.85;70.48;90.97;42.43;1.04;123.84;1.08;6.08;118.11;1.77;31/10/2025
Cañada Del Judío;Noviembre;15.3;21.06;10.58;68.22;85.32;42.56;1.29;132.8;1.69;7.66;140.82;2.1;01/11/2025
Cañada Del Judío;Noviembre;14.9;20.84;9.55;68.28;86.65;42.3;2.04;131.72;1.49;7.86;209.89;1.97;02/11/2025
Cañada Del Judío;Noviembre;14.8;21.69;9.48;69.63;91.17;39.82;0.74;140.11;1.21;6.91;197.83;1.93;03/11/2025
Cañada Del Judío;Noviembre;14.27;19.69;9.05;72.74;92.45;46.75;3.98;112.36;1.31;7.03;184.36;1.72;04/11/2025
Cañada Del Judío;Noviembre;14.38;18.88;10.27;66.8;87.37;45.87;0.58;115.58;2.03;10.32;204.27;1.99;05/11/2025
Cañada Del Judío;Noviembre;14.3;19.38;9.68;59.55;80.08;37.4;0.91;120.3;2.07;9.01;270.99;2.19;06/11/2025
Cañada Del Judío;Noviembre;13.63;19.1;8.49;65.75;86.46;41.88;0.58;110.1;1.57;7.46;279.49;1.89;07/11/2025
Cañada Del Judío;Noviembre;12.71;17.36;7.98;65.87;86.6;43.36;1.04;114.37;1.61;8.55;303.59;1.78;08/11/2025
Cañada Del Judío;Noviembre;12.33;17.79;7.85;62.31;80.94;39.43;0.16;118.1;1.67;7.75;182.93;1.93;09/11/2025
Cañada Del Judío;Noviembre;12.29;18.27;7.56;63.74;78.91;39.93;0.78;122.28;1.8;8.15;208.64;1.99;10/11/2025
Cañada Del Judío;Noviembre;12.42;18.71;7.28;65.37;84.49;39.84;1.13;124.87;1.62;7.03;241.59;1.92;11/11/2025
Cañada Del Judío;Noviembre;12.35;18.6;7.03;66.32;87.68;41.21;1.6;122.44;1.56;7.31;229.35;1.8;12/11/2025
Cañada Del Judío;Noviembre;12.79;18.55;7.77;67.91;85.77;42.94;0.24;116.33;1.65;7.63;166.37;1.74;13/11/2025
Cañada Del Judío;Noviembre;12.05;17.59;7.72;67.22;87.52;41.52;1.45;104.59;1.23;6.33;202.28;1.44;14/11/2025
Cañada Del Judío;Noviembre;11.04;16.02;6.25;65.09;86.04;41.74;0.39;114.48;1.51;7.32;162.2;1.52;15/11/2025
Cañada Del Judío;Noviembre;10.68;17.22;5.01;63.16;86.84;37.18;0.02;128.88;1.4;6.97;238.95;1.58;16/11/2025
Cañada Del Judío;Noviembre;10.71;17.32;5.27;68.45;87.31;43.56;0.4;103.88;1.27;6.25;223.34;1.45;17/11/2025
Cañada Del Judío;Noviembre;10.44;16.77;5.24;70.49;89.26;44.5;0.4;111.48;1.39;6.09;151.04;1.36;18/11/2025
Cañada Del Judío;Noviembre;10.88;17.63;6.07;70.45;87.55;45.19;0.02;109.17;1.33;5.7;109.18;1.46;19/11/2025
Cañada Del Judío;Noviembre;11.15;17.38;5.62;70.78;89.58;43.65;0.44;113.9;1.29;5.69;117.41;1.42;20/11/2025
Cañada Del Judío;Noviembre;10.82;17.26;5.15;67.36;88.55;41.15;0.04;96.41;1.27;5.9;203.85;1.45;21/11/2025
Cañada Del Judío;Noviembre;10.66;15.88;6.24;67.15;85.8;46.9;1.33;98.22;1.44;6.79;263.24;1.38;22/11/2025
Cañada Del Judío;Noviembre;10.34;15.9;5.96;62.31;82.04;39.84;2.98;104.08;1.62;7.67;146.52;1.5;23/11/2025
Cañada Del Judío;Noviembre;9.76;15.62;4.89;66.89;82.84;45.59;1.2;106.02;1.41;6.92;201.01;1.36;24/11/2025
Cañada Del Judío;Noviembre;10.22;15.75;5.73;69.07;84.16;45.61;0.51;102.0;1.3;6.57;195.83;1.33;25/11/2025
Cañada Del Judío;Noviembre;9.79;15.34;5.04;67.97;86.72;41.91;0.02;105.79;1.32;5.87;172.93;1.36;26/11/2025
Cañada Del Judío;Noviembre;10.22;14.52;6.29;76.4;90.6;56.2;2.82;74.54;1.5;8.25;114.14;1.19;27/11/2025
Cañada Del Judío;Noviembre;9.93;13.91;6.54;74.52;90.66;55.39;4.96;79.17;1.72;8.16;195.14;1.18;28/11/2025
Cañada Del Judío;Noviembre;9.27;13.83;5.52;75.48;90.21;53.03;3.55;96.58;1.43;7.22;158.95;1.19;29/11/2025
Cañada Del Judío;Noviembre;8.6;13.24;4.78;74.96;88.38;54.38;1.14;86.94;1.68;7.21;182.23;1.22;30/11/2025
Cañada Del Judío;Diciembre;8.13;13.69;3.4;63.73;84.97;40.75;0.16;102.84;1.82;9.21;233.75;1.47;01/12/2025
Cañada Del Judío;Diciembre;8.01;12.88;3.96;69.94;88.12;48.57;1.06;91.4;2.02;9.36;195.32;1.29;02/12/2025
Cañada Del Judío;Diciembre;7.56;12.42;3.31;63.63;81.24;43.14;0.38;95.91;1.89;8.24;185.01;1.33;03/12/2025
Cañada Del Judío;Diciembre;7.72;13.83;2.62;69.7;88.33;44.8;0.84;101.83;1.26;5.35;140.46;1.08;04/12/2025
Cañada Del Judío;Diciembre;8.58;13.91;3.92;71.53;86.72;52.74;1.84;77.87;1.43;6.65;188.24;1.12;05/12/2025
Cañada Del Judío;Diciembre;9.32;14.62;4.51;71.21;88.95;50.73;0.59;92.5;1.62;7.57;202.91;1.21;06/12/2025
Cañada Del Judío;Diciembre;8.78;15.03;4.49;73.71;90.13;48.35;0.15;106.05;1.45;6.91;119.52;1.2;07/12/2025
Cañada Del Judío;Diciembre;9.94;16.34;4.69;71.18;89.25;44.14;0.13;102.44;1.45;8.1;163.94;1.33;08/12/2025
Cañada Del Judío;Diciembre;10.4;14.95;6.39;71.07;86.21;50.83;1.47;89.63;1.99;8.67;184.94;1.42;09/12/2025
Cañada Del Judío;Diciembre;9.18;13.75;5.6;70.72;86.14;52.45;0.1;87.65;1.69;7.84;195.94;1.21;10/12/2025
Cañada Del Judío;Diciembre;9.56;15.1;4.76;68.85;85.9;46.59;0.36;87.25;1.62;7.87;232.8;1.38;11/12/2025
Cañada Del Judío;Diciembre;8.56;14.75;3.86;73.83;91.66;48.14;0.0;96.12;1.57;7.19;176.98;1.22;12/12/2025
Cañada Del Judío;Diciembre;9.12;14.77;4.56;72.39;88.16;46.7;0.07;94.73;1.52;6.72;134.73;1.32;13/12/2025
Cañada Del Judío;Diciembre;9.2;14.96;4.54;73.99;89.43;51.27;1.62;89.73;1.46;6.41;120.25;1.14;14/12/2025
Cañada Del Judío;Diciembre;8.88;14.29;4.71;69.31;90.08;44.75;0.76;91.72;1.61;6.81;130.93;1.23;15/12/2025
Cañada Del Judío;Diciembre;8.37;13.18;4.19;68.58;83.06;50.77;0.09;81.42;1.63;7.72;218.33;1.21;16/12/2025
Cañada Del Judío;Diciembre;8.65;14.16;4.05;67.29;82.8;47.89;1.14;88.61;1.52;6.62;179.43;1.23;17/12/2025
Cañada Del Judío;Diciembre;9.02;14.63;4.44;67.32;85.78;42.74;1.89;90.81;1.68;7.07;164.37;1.3;18/12/2025
Cañada Del Judío;Diciembre;9.0;14.59;4.66;72.72;87.27;52.47;2.81;78.79;1.53;6.46;168.95;1.08;19/12/2025
Cañada Del Judío;Diciembre;9.02;15.04;4.51;70.84;88.46;46.08;2.0;82.4;1.54;6.71;158.42;1.23;20/12/2025
Cañada Del Judío;Diciembre;10.02;15.95;5.42;71.17;89.1;49.01;0.39;90.94;1.42;7.28;219.55;1.26;21/12/2025
Cañada Del Judío;Diciembre;9.6;16.06;4.9;71.14;86.18;47.86;0.05;99.81;1.53;6.8;183.85;1.35;22/12/2025
Cañada Del Judío;Diciembre;8.65;15.25;3.8;74.6;91.23;49.52;0.01;95.84;1.13;5.44;137.73;1.03;23/12/2025
Cañada Del Judío;Diciembre;8.28;15.12;3.26;74.85;90.99;48.19;0.07;98.68;1.19;4.59;66.26;1.06;24/12/2025
Cañada Del Judío;Diciembre;8.0;14.95;3.21;73.64;89.63;44.95;1.76;102.08;1.24;5.19;73.4;1.12;25/12/2025
Cañada Del Judío;Diciembre;8.14;14.09;3.26;65.03;84.21;39.96;0.18;100.9;1.55;7.08;172.96;1.3;26/12/2025
Cañada Del Judío;Diciembre;7.83;14.21;2.22;65.81;85.81;39.56;0.09;103.25;1.61;7.02;169.39;1.33;27/12/2025
Cañada Del Judío;Diciembre;8.33;14.69;3.43;68.9;86.7;45.51;0.0;96.8;1.44;6.79;123.38;1.25;28/12/2025
Cañada Del Judío;Diciembre;8.54;13.93;3.66;66.19;82.19;44.46;0.02;90.51;1.68;7.35;129.7;1.34;29/12/2025
Cañada Del Judío;Diciembre;7.47;13.86;2.16;68.71;86.69;43.25;0.0;103.17;1.34;6.66;216.44;1.19;30/12/2025
Cañada Del Judío;Diciembre;8.03;14.05;2.97;67.85;82.71;47.93;0.03;89.11;1.43;6.61;191.05;1.26;31/12/2025
Cañada Gallego;Enero;11.36;15.7;7.5;68.05;82.79;50.54;0.23;111.68;1.36;6.52;219.73;1.3;01/01/2025
Cañada Gallego;Enero;11.97;16.47;8.04;65.26;83.68;44.38;0.45;94.69;1.31;6.54;276.21;1.39;02/01/2025
Cañada Gallego;Enero;11.61;15.88;8.13;68.98;82.55;52.65;0.17;97.7;1.31;6.31;272.31;1.27;03/01/2025
Cañada Gallego;Enero;12.79;17.36;9.09;64.25;80.0;44.89;0.01;103.91;1.63;8.7;256.02;1.68;04/01/2025
Cañada Gallego;Enero;12.19;16.72;8.59;62.3;81.86;42.76;0.05;117.9;1.24;6.13;228.94;1.37;05/01/2025
Cañada Gallego;Enero;12.07;16.63;7.84;60.42;77.9;43.36;0.0;113.43;1.34;6.77;248.57;1.48;06/01/2025
Cañada Gallego;Enero;11.39;15.85;7.89;69.81;85.3;51.28;1.75;111.43;1.34;6.02;176.79;1.2;07/01/2025
Cañada Gallego;Enero;10.55;14.93;7.1;71.07;85.18;51.95;0.02;113.77;1.26;5.25;156.28;1.17;08/01/2025
Cañada Gallego;Enero;11.11;15.51;7.51;64.41;80.95;41.91;0.0;114.84;1.28;6.36;242.03;1.37;09/01/2025
Cañada Gallego;Enero;11.27;15.06;7.49;62.05;81.74;43.15;0.25;99.33;1.7;7.79;216.46;1.47;10/01/2025
Cañada Gallego;Enero;12.14;16.85;7.5;61.14;79.97;42.36;0.0;116.11;1.65;7.68;242.28;1.63;11/01/2025
Cañada Gallego;Enero;11.72;16.09;7.61;62.95;77.35;44.47;0.0;117.26;1.44;6.97;255.61;1.51;12/01/2025
Cañada Gallego;Enero;11.62;15.62;7.78;63.31;82.31;42.63;0.01;111.6;1.43;7.05;208.05;1.5;13/01/2025
Cañada Gallego;Enero;11.6;16.5;7.37;57.66;75.6;36.55;0.0;115.78;1.57;8.21;245.6;1.7;14/01/2025
Cañada Gallego;Enero;12.22;15.96;8.57;57.91;76.15;39.7;0.63;119.4;1.61;8.15;219.86;1.67;15/01/2025
Cañada Gallego;Enero;11.7;15.61;8.35;60.94;76.6;43.49;0.14;94.74;1.63;8.0;282.47;1.74;16/01/2025
Cañada Gallego;Enero;11.96;15.61;8.0;58.92;77.87;42.4;0.05;120.31;1.89;8.91;272.04;1.73;17/01/2025
Cañada Gallego;Enero;11.61;14.83;8.28;63.82;81.54;46.06;2.87;91.44;1.88;8.91;194.64;1.58;18/01/2025
Cañada Gallego;Enero;10.93;13.94;8.19;67.38;81.96;50.76;3.93;90.1;2.38;9.67;201.72;1.55;19/01/2025
Cañada Gallego;Enero;11.02;14.85;7.64;62.77;78.21;44.24;1.89;99.04;2.06;8.47;242.74;1.67;20/01/2025
Cañada Gallego;Enero;11.02;14.83;7.23;58.62;79.74;41.31;2.53;114.16;2.12;9.25;245.94;1.77;21/01/2025
Cañada Gallego;Enero;11.09;14.95;7.08;57.8;75.21;41.54;0.36;122.64;1.96;8.37;211.64;1.86;22/01/2025
Cañada Gallego;Enero;11.49;14.9;8.17;58.71;72.58;42.3;0.06;119.51;2.37;9.16;187.33;2.04;23/01/2025
Cañada Gallego;Enero;12.05;15.94;8.43;59.46;76.35;43.46;0.0;116.83;1.84;8.7;232.34;1.82;24/01/2025
Cañada Gallego;Enero;11.96;15.84;8.68;63.97;80.05;46.67;0.17;103.36;1.7;7.24;264.61;1.64;25/01/2025
Cañada Gallego;Enero;11.66;15.76;7.83;65.09;83.04;45.93;1.57;108.11;1.9;8.91;234.93;1.71;26/01/2025
Cañada Gallego;Enero;11.62;15.64;7.95;65.01;81.43;47.45;0.93;109.18;1.68;8.39;244.07;1.65;27/01/2025
Cañada Gallego;Enero;11.72;15.65;7.64;59.37;75.57;42.22;0.0;136.13;1.9;8.51;209.87;1.93;28/01/2025
Cañada Gallego;Enero;12.01;16.09;8.03;56.06;77.31;37.37;0.02;120.78;1.53;8.12;291.45;1.79;29/01/2025
Cañada Gallego;Enero;12.45;16.73;8.63;55.14;69.91;40.04;1.15;147.9;1.77;8.3;248.47;2.11;30/01/2025
Cañada Gallego;Enero;12.53;17.37;8.02;55.6;73.1;38.28;0.42;140.18;1.71;8.03;224.38;2.05;31/01/2025
Cañada Gallego;Febrero;12.26;16.64;8.58;57.88;74.96;37.38;0.0;143.9;1.79;7.99;197.96;2.12;01/02/2025
Cañada Gallego;Febrero;11.83;15.59;8.6;52.32;70.27;36.81;0.4;140.81;2.22;10.09;245.76;2.37;02/02/2025
Cañada Gallego;Febrero;11.41;15.51;7.33;52.62;67.69;36.01;0.0;143.57;2.27;10.08;249.62;2.36;03/02/2025
Cañada Gallego;Febrero;11.51;16.0;7.48;50.69;70.32;30.45;0.18;142.29;2.38;10.53;217.6;2.4;04/02/2025
Cañada Gallego;Febrero;12.42;16.92;8.16;53.16;73.28;33.85;0.15;137.69;2.13;9.08;210.74;2.41;05/02/2025
Cañada Gallego;Febrero;12.61;16.49;8.9;56.31;72.72;40.08;0.01;155.95;2.0;8.15;223.41;2.37;06/02/2025
Cañada Gallego;Febrero;12.62;16.84;8.54;51.29;71.27;33.34;0.0;137.31;2.22;9.36;217.43;2.54;07/02/2025
Cañada Gallego;Febrero;11.29;14.82;7.45;57.53;74.19;42.06;0.0;146.84;1.81;8.26;215.49;2.06;08/02/2025
Cañada Gallego;Febrero;11.46;15.87;7.49;58.4;73.93;40.74;0.0;156.91;1.89;9.08;239.99;2.22;09/02/2025
Cañada Gallego;Febrero;11.78;15.63;8.01;58.92;76.69;40.88;0.08;135.42;1.96;8.77;222.36;2.11;10/02/2025
Cañada Gallego;Febrero;12.19;15.8;9.14;55.2;70.76;40.04;0.01;137.49;2.43;10.84;233.9;2.48;11/02/2025
Cañada Gallego;Febrero;11.86;15.2;8.78;56.02;68.58;43.78;0.0;126.57;2.4;8.75;167.4;2.34;12/02/2025
Cañada Gallego;Febrero;12.05;15.54;8.12;61.79;73.8;47.25;0.79;129.34;1.77;8.92;198.58;2.02;13/02/2025
Cañada Gallego;Febrero;12.76;16.84;8.85;57.29;76.59;40.71;0.05;150.81;2.24;9.9;207.57;2.41;14/02/2025
Cañada Gallego;Febrero;11.92;15.51;8.76;64.57;78.58;47.02;0.65;128.24;2.09;8.86;248.9;2.14;15/02/2025
Cañada Gallego;Febrero;11.77;14.84;8.68;64.09;77.59;49.43;0.42;131.02;1.96;8.63;244.47;2.04;16/02/2025
Cañada Gallego;Febrero;11.83;14.87;9.22;66.65;80.15;52.3;0.15;115.7;2.03;9.31;261.45;2.0;17/02/2025
Cañada Gallego;Febrero;12.24;15.32;9.43;67.17;80.43;49.57;1.31;118.38;1.91;8.97;173.06;1.93;18/02/2025
Cañada Gallego;Febrero;12.39;15.13;10.02;67.38;80.78;48.84;0.58;110.48;1.92;8.76;164.83;1.98;19/02/2025
Cañada Gallego;Febrero;12.42;15.48;9.25;64.61;79.73;47.63;0.05;136.83;1.83;7.89;192.4;2.1;20/02/2025
Cañada Gallego;Febrero;12.28;16.18;8.34;63.94;79.92;43.59;0.03;165.38;1.84;7.98;230.89;2.33;21/02/2025
Cañada Gallego;Febrero;13.58;17.88;9.42;54.61;73.16;36.32;0.0;178.94;2.08;9.12;291.74;2.9;22/02/2025
Cañada Gallego;Febrero;13.55;18.96;8.68;52.46;70.13;27.82;0.1;186.03;1.98;9.34;230.38;2.94;23/02/2025
Cañada Gallego;Febrero;12.45;16.7;8.16;57.08;73.84;37.15;0.05;178.08;1.6;7.78;221.25;2.5;24/02/2025
Cañada Gallego;Febrero;12.71;17.19;8.27;57.4;71.66;37.61;0.0;179.02;1.87;8.67;203.87;2.71;25/02/2025
Cañada Gallego;Febrero;13.44;18.15;8.26;54.73;75.67;36.45;0.0;185.7;1.66;8.41;187.94;2.66;26/02/2025
Cañada Gallego;Febrero;13.23;17.11;9.39;57.01;75.53;40.57;0.05;169.34;1.98;9.82;243.2;2.7;27/02/2025
Cañada Gallego;Febrero;13.02;18.13;8.53;57.82;74.88;37.93;0.79;166.59;2.2;9.52;177.06;2.91;28/02/2025
